"","x_minBT","x_maxBT","maximaBT","breadthBT","B50","max_RGR","area"
"98",-0.24017905982906,-0.241819230769231,-0.549527972266937,-0.00164017094017055,-0.0679556332556324,-0.0465001018011033,-2.85057241362094
"99",-0.119581623931624,0.398061965811962,-1.16952208504537,0.517643589743585,1.0833639514806,-0.1883069190255,-6.32705848180128
"100",-0.104946153846154,-0.0425294871794932,-0.428786108897754,0.0624166666666639,-0.5736001338168,-0.0922843698907703,-4.96084075170812
"101",0.479307264957265,0.168291880341883,-0.750688418915452,-0.311015384615381,-0.0590602002935263,-0.0808969805663381,-3.54245251787906
"102",-0.517547863247864,-0.0176752136752185,-0.907685968228968,0.499872649572652,0.0208566433566446,-0.0707398655530981,-3.00111383261624
"103",-0.637097863247863,0.263971367521371,-0.666187391182792,0.901069230769231,-0.503607100923755,-0.0620983964619604,-4.01619762824145
"104",0.13107735042735,0.23851752136752,-0.170378856666769,0.107440170940173,-1.09044762151428,0.0878767543631306,1.73419462443889
"105",-0.0780679487179485,-0.151386324786323,-0.710426250414496,-0.0733183760683715,-0.185343749460404,-0.0995347284483823,-4.65436504337136
"106",0.181950854700855,-0.448222649572649,-0.440428497112649,-0.6301735042735,-0.604228265561602,-0.0415736709469271,-2.93025225376837
"107",0.507886324786325,-0.207961111111118,-0.433657821872707,-0.715847435897437,0.0142847060347151,0.0240180934130848,0.822017259557263
"108",0.0973051282051278,-0.665617948717951,-0.557951801136312,-0.762923076923073,-0.655448981265657,-0.0388396049443003,-2.67759642388077
"109",0.493602991452992,-0.812218803418801,-0.030350346929751,-1.30582179487179,-0.460846231546217,0.0260110418198711,0.135046823554696
"110",-0.906718376068376,0.0698504273504241,-0.341036262917047,0.9765688034188,-1.07055871104205,-0.0940873721527107,-5.49320275486795
"111",-0.262174786324787,-0.246518803418802,-0.93857206474744,0.015655982905983,0.281452154018815,-0.118250421653179,-4.69053442883034
"112",-0.279838034188034,-0.116876495726494,-0.466640551203522,0.162961538461538,-0.0203022705689442,-0.0517999674553351,-1.97480499217906
"113",0.858184615384616,-0.223749999999995,-1.30741881908312,-1.08193461538462,0.793758050591393,-0.125058414956485,-4.36448860390214
"114",-0.212788888888888,0.0355517094017088,-0.111178839885334,0.248340598290596,-1.01094693948028,0.04065359447086,-0.0292938317568385
"115",-0.495269230769231,0.365259829059831,-0.178708771726654,0.860529059829062,-1.01054680134682,-0.0707705894921019,-4.76121671994188
"116",0.125552991452992,0.0720337606837589,-1.22135418941293,-0.0535192307692327,0.420819994820015,-0.144356162153203,-5.54975673786966
"117",-0.225728205128205,0.16887008547009,-0.508054049438172,0.394598290598289,0.307164296814307,-0.0394188721842027,-1.17699890490299
"118",-0.224868803418803,0.0552094017094049,-0.311063234540399,0.280078205128206,-0.0857911162911122,-0.21943579559194,-9.26092913210898
"119",-0.139266239316239,-0.561976068376069,-0.571264154176696,-0.422709829059826,0.361366973150297,-0.0908819302704362,-3.34150464379317
"120",-0.0364700854700866,-0.217488888888887,-0.525082145675348,-0.181018803418809,1.02087237762237,-0.179210722374252,-6.17881243227863
"121",0.987591452991452,0.314079914529913,-1.67708462361297,-0.67351153846154,-0.385002171285514,-0.0704564600780497,-3.54182970351795
"122",0.780258547008547,-0.460155555555559,0.0475066263036261,-1.2404141025641,0.483536247086235,-0.0406220970632284,-1.98651370352094
"123",0.364797435897436,-0.136699572649569,-0.616641933584585,-0.501497008547005,0.00325125615123767,-0.0796072378739434,-3.6647638781624
"124",-0.249009829059829,-0.0469158119658175,-1.2226409727426,0.202094017094012,1.73340332383667,-0.161159410053802,-3.40639282350129
"125",0.279603846153846,-0.0753380341880359,-0.764990213387296,-0.354941880341883,0.36586593714928,-0.118318980919265,-4.41167487347521
"126",0.114262393162393,-0.159245299145304,-0.680175122247753,-0.273507692307689,-0.774663606146923,-0.102625002913386,-5.58095269739787
"127",0.0170743589743587,-0.0241837606837549,-0.842666721721745,-0.0412581196581172,1.1196958344125,-0.112815091049102,-3.5476823776517
"128",-0.122947863247863,0.240458547008544,-0.46544583928463,0.36340641025641,-0.70541810843476,-0.0132064406326696,-2.04401517136753
"129",0.0843264957264953,-0.635403846153842,-0.717001142796317,-0.719730341880343,0.319481528964861,-0.12055584538532,-5.15455458982564
"130",-0.36884358974359,-0.154852991452991,-0.201915645730313,0.213990598290593,-0.369967871017884,-0.0474971052425325,-2.65214084206495
"131",0.468744871794872,0.645635470085466,-0.832538782510071,0.176890598290598,0.368270050936715,-0.0731695555193986,-2.7068475654218
"132",-0.562447863247863,-0.122608974358975,-0.462361998884361,0.439838888888893,0.41758701545368,-0.0607501354029131,-2.00137662696795
"133",-0.322577777777777,0.382356837606842,-0.980411175299576,0.704934615384616,1.08397082362085,-0.146575870705996,-4.43616985730684
"134",-0.336763247863248,-0.257894871794875,-0.360130930641052,0.078868376068371,-0.728452274885608,0.0404685648238078,0.604391966962822
"135",0.0240961538461537,0.545297435897439,-1.54782155201341,0.521201282051287,0.31796306656306,-0.0838949742300334,-2.63454782203461
"136",-0.497731196581197,0.343733760683754,-0.683934332866205,0.841464957264961,-0.567334839851494,0.00726921490090326,-0.554463488080344
"137",0.564441452991453,-0.65718846153846,0.108468869966551,-1.22162991452991,-0.531819286885952,-0.0983769284021376,-4.42845281313718
"138",-0.223003418803419,0.102080341880345,-0.498714555421191,0.325083760683761,-0.131387231287249,-0.191655736195832,-8.40296220981581
"139",0.538361111111111,-0.169790170940168,-0.0111667583183497,-0.708151282051283,0.685132379349053,-0.094522086073229,-3.38050160819444
"140",-0.237382905982906,-0.0814034188034185,-0.651437845520398,0.155979487179486,-0.356460636277308,-0.0763579195903715,-3.80113202032649
"141",0.0617051282051282,-0.190411111111111,-0.00451003799201999,-0.252116239316237,-0.0341817491150707,-0.100448931717703,-4.25418589787521
"142",-0.267785897435897,0.084798290598286,-1.05086869864059,0.352584188034186,-0.480003082103089,-0.0984728771613329,-5.22437620674487
"143",-0.457923076923077,0.296691025641024,-1.01294478155346,0.754614102564105,0.881612362945692,-0.140522573070327,-4.51291622807607
"144",-0.0127346153846153,-0.271986752136748,-0.625122861186345,-0.259252136752131,0.445860916860909,-0.087934418927637,-3.01977063137265
"145",-0.391989743589744,0.0712623931623924,-0.935037605613765,0.463252136752139,0.731417361650688,-0.100172861984163,-3.09891202990256
"146",0.315832905982906,-0.191237179487182,-0.739497310247884,-0.507070085470083,0.906193106276408,-0.0267084572626877,-0.11696274413034
"147",-0.46156923076923,-0.00667735042734563,-0.254068800072048,0.454891880341883,0.620721492704831,-0.099878358394669,-3.11794741038803
"148",0.0196538461538465,0.0662688034188079,-0.374872903260304,0.046614957264957,-0.255535599585617,-0.0405524760252582,-2.05406597448675
"149",0.53145811965812,0.0167123931623934,-1.20028978892795,-0.514745726495725,1.3774567814901,-0.0865323348431843,-1.55438877810428
"150",0.457242307692307,-0.578204700854698,-0.443398360437879,-1.03544700854701,0.668228589311923,-0.202836110745472,-7.69261602131667
"151",0.111173931623932,-0.0854854700854659,-0.557154206185288,-0.196659401709404,-0.818857416040746,-0.119303674096917,-5.72305820682821
"152",0.230053846153846,-0.133967094017095,-0.296197934316414,-0.364020940170938,-0.0564825779159221,-0.107558878406223,-4.96416834946111
"153",-0.0971606837606842,0.611237179487183,-0.802799963929147,0.708397863247868,0.161646986963653,-0.0929165886157114,-3.55509669581196
"154",0.632913675213675,0.0912123931623938,-1.03012785944986,-0.541701282051278,0.241182189415532,-0.0675184493310171,-2.62974616885043
"155",-0.16053376068376,-0.20152564102564,0.550042990053761,-0.0409918803418847,-1.32360150651817,-0.00240355211474141,-2.5194634093906
"156",-0.399973931623931,-0.164945726495723,-0.127158859393816,0.235028205128202,-1.5206801692135,0.00808757058300569,-2.17151230983077
"157",0.224540598290599,-0.103693589743592,-0.35239981848914,-0.328234188034187,-0.601150366917047,-0.0666780518416543,-4.08972303649102
"158",-0.394805555555556,0.128853846153845,0.00213157814366838,0.523659401709402,0.262505633255632,-0.124854484013301,-5.26575877245427
"159",-0.0110324786324787,0.25108675213675,-0.578391252922692,0.262119230769237,0.680684110334106,-0.0592497184824531,-1.72001163058846
"160",-0.0637799145299152,-0.34469658119658,-0.819485467185903,-0.28091666666667,0.38745272381939,-0.0274928887487312,-0.670774714477353
"161",-0.11781923076923,0.0854982905982951,-0.80551820253805,0.203317521367524,0.014287947854605,-0.078167715754762,-2.84349343528077
"162",0.041495299145299,0.197492735042736,-0.976316513760871,0.155997435897433,0.632936355003018,-0.0841739368791009,-2.63368069925598
"163",0.244602136752136,-0.425773504273501,-0.416425667728795,-0.670375641025636,-0.615810977294316,-0.0331428887086205,-3.10133870179573
"164",0.56833376068376,-0.00286623931623353,-1.17761691045106,-0.571199999999997,1.20430314685315,-0.168788894693465,-5.59648155586282
"165",0.190014957264958,-0.0523256410256394,-0.519627795789898,-0.242340598290596,-0.301038051454722,-0.0734931795466388,-3.76772873012094
"166",-0.426571794871795,0.148147435897435,-0.634014659200901,0.574719230769226,0.597625312958641,-0.0836578711995687,-2.56637330719786
"167",-0.0942786324786322,0.349529059829059,-0.512056569035828,0.443807692307686,0.217748890615542,-0.103276189400192,-3.8433977990171
"168",0.480571367521367,-0.126924358974364,-0.672090663758713,-0.607495726495728,0.810614914098238,-0.08736923086207,-1.89235415794103
"169",-0.132057692307693,0.241716666666669,-0.613109011852259,0.373774358974359,-0.667175645342315,-0.0137683306593497,-1.68234257178205
"170",0.084426495726496,-0.0630333333333368,-0.668611071434043,-0.147459829059834,1.18232156177156,-0.181295511656783,-5.40427333175171
"171",-0.0472333333333328,-0.222560683760683,-0.570225332279609,-0.175327350427352,-0.227090084606736,-0.0690946444678292,-2.90807413867692
"172",0.347284615384615,-0.353848290598293,-1.12052151931602,-0.701132905982909,0.803732280065606,-0.114960955553932,-3.48498202486368
"173",0.295549572649573,-0.0218867521367514,-0.260373600015587,-0.317436324786321,-1.40784406457739,0.0162098812874298,-1.28457870997394
"174",-0.0782504273504276,-0.874541025641022,-0.611298346341119,-0.796290598290597,0.0146192135025416,-0.111921386545934,-5.07308041386111
"175",-0.32742735042735,0.75091709401709,-1.25834421799316,1.07834444444445,0.486471332987993,-0.145092033251444,-5.41364306029188
"176",0.376959829059829,-0.159754700854698,-0.656855463243595,-0.536714529914526,0.661554929638246,-0.105056842495017,-3.59559098550171
"177",0.255075641025641,-0.393808547008547,-0.414689058292815,-0.648884188034188,-0.781938539238531,0.0318904832058976,-0.832272935647872
"178",-0.399007692307692,-0.174152991452992,-0.616300001826968,0.224854700854699,-0.225289717689712,-0.0306667971861412,-1.49677558947393
"179",0.0922743589743593,-0.00759871794871714,-0.242382536469865,-0.0998730769230747,-0.772227207977206,0.0189561306383771,-0.232509675680348
"180",0.323017948717949,0.228514529914527,-0.821844877308092,-0.0945034188034199,0.323846296296313,-0.0967874530883119,-2.97074894140684
"181",-0.131332051282052,-0.134544871794873,-0.982304525276327,-0.00321282051282168,0.6483343952344,-0.0123582637446964,0.285604238759404
"182",-0.110295299145299,0.0858025641025577,-0.83123323997895,0.196097863247864,0.0461762755762685,-0.0523864916253194,-1.97739081590555
"183",-0.0576162393162392,-0.332823504273506,-0.566782673170692,-0.27520726495726,0.76055202883537,-0.0565442041049091,-1.6100438217829
"184",0.0812166666666672,0.717414529914528,-0.982573525092359,0.636197863247865,-0.523349697833037,-0.0279929292133313,-2.60854202640855
"185",0.181429487179487,0.133876923076926,-0.777452336326618,-0.0475525641025669,-0.116145420012106,-0.0013076928360285,-0.0470859534602539
"186",0.252864957264957,0.554791452991452,-1.23069178598129,0.301926495726498,-0.171674475524494,-0.0400423603101948,-1.92932492723376
"187",-0.293184188034187,-0.49563247863248,-0.998126454475308,-0.202448290598291,0.97374225157558,-0.149632705851473,-5.55449740460983
"188",0.118469658119658,0.240900000000003,-1.2962883035719,0.122430341880346,0.239730587930584,-0.0663406156524394,-2.81843751359103
"189",0.549296581196582,0.0108158119658128,-0.0676083177430122,-0.538480769230773,-0.451502253302252,-0.0765411755399479,-4.47379824332137
"190",0.522967094017094,-0.246881196581199,-0.198201541681442,-0.76984829059829,-0.288802900802896,-0.0245016347565977,-1.90500467480898
"191",-0.155564529914529,0.166029059829057,-0.497689358870147,0.321593589743586,-0.174837641370974,-0.129924109359677,-6.00758193796966
"192",0.28461111111111,-0.474702564102564,-0.99068094466644,-0.759313675213676,0.72581743935077,-0.104845392894905,-3.31990686708633
"193",-0.480919658119658,0.184996153846157,-0.320835435281143,0.66591581196581,-0.376366666666659,-0.0457332696634235,-2.60671381955
"194",1.01938547008547,0.196764957264953,-1.50885030150124,-0.822620512820514,1.46250188638522,-0.0890658192258107,-1.545621407997
"195",0.263553846153846,-0.0491102564102519,-0.768371801572791,-0.312664102564106,0.455247729431068,-0.0675285829729453,-2.17768584230213
"196",-0.352932478632479,-0.400537179487181,-0.825189682074054,-0.0476047008546985,0.0378622981956269,-0.104797907947291,-4.79366345838847
"197",-0.451534188034189,0.266787179487181,0.0664081704599226,0.718321367521369,-0.981810916860912,0.00673197699264627,-1.07772154579231
"198",0.0176615384615388,0.137111965811961,-0.046005257913265,0.119450427350422,-0.0369583052749753,-0.0132244343597931,-0.794220458235046
"199",0.26984358974359,-0.0145790598290603,-0.389093744158767,-0.284422649572655,0.740784805318143,-0.0718842856966854,-2.11736245495342
"200",0.088515384615385,0.170588888888886,-0.49249729298938,0.0820735042735024,-1.16864977553313,0.045074714400856,-0.641434326728628
"201",0.129875213675214,-0.320546153846152,-0.0466279028361072,-0.450421367521372,-0.634159047742383,-0.0653396893115566,-4.42850992142222
"202",0.0161072649572649,-0.0622405982905931,-0.907774520290339,-0.0783478632478634,0.778072947422942,-0.193925082750122,-7.09694026853462
"203",-0.313252991452991,0.484758547008546,-0.729008438443522,0.798011538461544,-0.894799179832521,-0.0634037935351072,-4.04160754657136
"204",0.270522222222223,0.150107264957263,-0.941702181437091,-0.120414957264963,-0.522098195631546,-0.0848974724462461,-4.66755647728248
"205",0.317041025641026,-0.0430564102564048,-0.870894031336221,-0.360097435897437,0.489258335491673,-0.156646138475817,-5.70565202167094
"206",-0.229520085470086,0.203119658119661,-0.0815901103089089,0.432639743589746,-0.987551333851343,-0.0241735095373105,-3.03414865198761
"207",0.0593717948717947,-0.539691025641027,-0.0941010518919505,-0.59906282051282,1.16116850988519,-0.0855398302544778,-1.71898209974871
"208",-0.0374329059829055,-0.154773076923078,0.0507437301286977,-0.117340170940174,-0.468569623586294,-0.0461265953372751,-2.85867895885043
"209",-0.465116239316239,-0.159585470085467,-0.25796589543987,0.305530769230771,0.0833257446257427,-0.174095486364337,-7.34106804020214
"210",0.353878632478632,-0.231937606837604,-0.620765613155644,-0.585816239316244,-0.122354791504801,-0.0513527807000993,-2.36576961567307
"211",-0.0528995726495722,-0.282541025641024,-1.05564496291002,-0.229641452991451,0.528533527583523,-0.0570665269283591,-2.32045327215855
"212",0.0551615384615385,-0.0837149572649594,-0.499820809920504,-0.1388764957265,-0.0750213373046655,-0.0570885372475827,-2.95191689557692
"213",0.431769658119658,-0.231312393162391,-0.606467860160016,-0.663082051282053,-0.152424699991375,0.0056190648935186,-0.530820987875217
